R,G,B,x,y
0.800910475388071,0.676458486519608,0.101665275224673,0.25724745625,0.779064152083333
0.544655381944445,0.16850381689134,0.653092218137255,0.5426084546875,0.186650408333333
0.751434729881535,0.236400416156045,0.0780899458741828,0.1881894859375,0.355610595833333
0.837663411458333,0.668879148794934,0.127960260927287,0.428343771875,0.536653014583333
0.737593864889706,0.146070593341503,0.542740387561274,0.44810905,0.226120704166667
0.58754287939134,0.424443780637255,0.479137484681372,0.4980190734375,0.458415447916667
0.116422743055555,0.583843060661765,0.873995812908496,0.7076246375,0.590439689583333
0.857995863970587,0.723981311274509,0.105698695363562,0.412214484375,0.579118725
0.14671670751634,0.268207465277778,0.764868795955882,0.66765086875,0.45385049375
0.128208448223039,0.413667764501634,0.838464192708333,0.668926496875,0.51205584375
0.114375485089869,0.701998263888889,0.831858251633986,0.615522153125,0.601399045833333
0.822696844362744,0.311512395322712,0.0988125510620913,0.2308515546875,0.39012415
0.171276692708333,0.223887191074346,0.728626263786764,0.7195774109375,0.409075539583333
0.160685253267974,0.252138378267974,0.751591324550653,0.68966291875,0.4346229
0.813150965073529,0.800647058823529,0.0972688163807187,0.42141031875,0.62435085
0.833950252757352,0.325821474162582,0.0905923713235292,0.3192059078125,0.465735366666667
0.79896351613562,0.156555785334967,0.0906796747344769,0.2071205734375,0.227653152083333
0.0785890905841502,0.518933478860294,0.610394454656863,0.782798675,0.8328046375
0.79834837111928,0.243523450265522,0.0903210911968952,0.20690465625,0.329496933333333
0.742468481924019,0.147292049632353,0.548142233455882,0.4538633328125,0.247914804166667
0.125581073835784,0.465688840379902,0.823764667585784,0.6166103484375,0.516862110416667
0.110396024816176,0.702329261131536,0.789547857945261,0.6004467,0.60237578125
0.418482077205883,0.267333856719771,0.671720154207516,0.5397795234375,0.4194513
0.85852694801879,0.278281671262255,0.120214116115196,0.4082824578125,0.435208375
0.600090826695261,0.845439465890522,0.18201811427696,0.469027246875,0.630212729166667
0.796069878472222,0.467789726307189,0.11598157935049,0.2363799953125,0.554851502083333
0.671859132455065,0.782623965992646,0.196766135620915,0.4656551359375,0.5716849375
0.667785296670751,0.17772496680964,0.0624633118872548,0.1479342265625,0.313064625
0.739330601511437,0.83057213796977,0.0886269786560455,0.4298364625,0.6628441375
0.148708626940359,0.270514590992647,0.767197150735294,0.67370719375,0.452894045833333
0.152437078737745,0.360339116115196,0.820435942606208,0.7219986578125,0.482744975
0.87615687551062,0.209935393688725,0.114837201286764,0.2516669625,0.269487145833333
0.119908190359477,0.734959903492647,0.661180198120915,0.5719740234375,0.62664003125
0.128541143280229,0.427692887050654,0.823258910334967,0.627154140625,0.507478233333333
0.827966235191993,0.14696790747549,0.214498736213235,0.4303672546875,0.376736525
0.854216247957516,0.270126480800653,0.0901537990196076,0.38405526875,0.4397112625
0.687523603451797,0.809276322508169,0.166220983966503,0.4598573171875,0.59323645
